Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,rez_esc-missing
ID_bb01b9cce,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,11,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a405d28f1,1,2,0,3,0.5,11.0,0.0,9.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,24,121,576,9,121,1,2.25,0.25,81.0,576,1.0,False
ID_f21b1722d,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a405d28f1,1,2,0,3,0.5,11.0,0.0,9.0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,0,16,9,121,1,2.25,0.25,81.0,16,1.0,False
ID_520a39308,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,7,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a405d28f1,1,2,0,3,0.5,11.0,0.0,9.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,20,49,400,9,121,1,2.25,0.25,81.0,400,1.0,False
ID_d028b05e7,450000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,12,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40c7ce032,0,3,0,3,0.0,6.0,0.0,11.666667,0,0,0,0,0,0,1,0,0,3,1.0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,20,144,400,9,36,0,1.0,0.0,136.11111,400,4.0,False
ID_000694a57,450000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40c7ce032,0,3,0,3,0.0,6.0,0.0,11.666667,0,0,1,0,0,0,0,0,0,3,1.0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,46,36,2116,9,36,0,1.0,0.0,136.11111,2116,4.0,False
ID_d1ef5f46f,450000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,17,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40c7ce032,0,3,0,3,0.0,6.0,0.0,11.666667,0,0,0,0,0,0,0,1,0,3,1.0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,45,289,2025,9,36,0,1.0,0.0,136.11111,2025,4.0,False
ID_303826991,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,9,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,611add890,2,3,0,5,0.6666666933333327,9.0,0.0,13.666667000000002,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,52,81,2704,25,81,4,6.25,0.44444448,186.77779,2704,4.0,False
ID_f667a4ce9,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,12,,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,611add890,2,3,0,5,0.6666666933333327,9.0,0.0,13.666667000000002,0,0,0,0,0,0,1,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,19,144,361,25,81,4,6.25,0.44444448,186.77779,361,4.0,True
ID_3e899ae14,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,12,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,611add890,2,3,0,5,0.6666666933333327,9.0,0.0,13.666667000000002,0,0,0,0,0,0,1,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,22,144,484,25,81,4,6.25,0.44444448,186.77779,484,4.0,False
ID_fad63eec6,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,7,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,611add890,2,3,0,5,0.6666666933333327,9.0,0.0,13.666667000000002,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,14,49,196,25,81,4,6.25,0.44444448,186.77779,196,4.0,False
ID_238eeea29,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,8,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,611add890,2,3,0,5,0.6666666933333327,9.0,0.0,13.666667000000002,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,47,64,2209,25,81,4,6.25,0.44444448,186.77779,2209,4.0,False
ID_ec9574410,0.0,0,5,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9d05282ce,0,1,0,1,0.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,64,36,4096,1,0,0,0.25,0.0,36.0,4096,2.0,False
ID_c35fe691a,0.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,807e11202,1,2,1,3,2.0,0.0,5.0,5.5,1,0,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,6,0,36,9,0,1,0.5625,4.0,30.25,36,4.0,False
ID_5aff2ae0e,0.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,5,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,807e11202,1,2,1,3,2.0,0.0,5.0,5.5,0,1,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,72,25,5184,9,0,1,0.5625,4.0,30.25,5184,4.0,False
ID_1dda557c8,0.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,807e11202,1,2,1,3,2.0,0.0,5.0,5.5,0,0,1,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,52,36,2704,9,0,1,0.5625,4.0,30.25,2704,4.0,False
ID_c48f35fca,328000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b106ece3c,2,2,0,4,1.0,6.0,0.0,13.0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,42,64,1764,16,36,4,1.7777778999999998,1.0,169.0,1764,4.0,False
ID_bf09e98c5,328000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,7,2.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b106ece3c,2,2,0,4,1.0,6.0,0.0,13.0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,16,49,256,16,36,4,1.7777778999999998,1.0,169.0,256,4.0,False
ID_b326c8e18,328000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b106ece3c,2,2,0,4,1.0,6.0,0.0,13.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,48,36,2304,16,36,4,1.7777778999999998,1.0,169.0,2304,4.0,False
ID_e53cd41ff,328000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,12,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b106ece3c,2,2,0,4,1.0,6.0,0.0,13.0,0,0,0,0,0,0,0,1,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,19,144,361,16,36,4,1.7777778999999998,1.0,169.0,361,4.0,True
ID_cc1cb71fa,120000.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66701a0de,1,1,0,2,1.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,3,0.66666669,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,49,121,2401,4,0,1,0.44444448,1.0,121.0,2401,4.0,False
ID_b1c9a24a0,0.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,3,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7dd8ae170,2,2,0,4,1.0,15.0,0.0,15.0,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,9,9,81,16,225,4,1.7777778999999998,1.0,225.0,81,4.0,False
ID_a928dee25,0.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7dd8ae170,2,2,0,4,1.0,15.0,0.0,15.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,38,225,1444,16,225,4,1.7777778999999998,1.0,225.0,1444,4.0,False
ID_8c54ea6dd,0.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7dd8ae170,2,2,0,4,1.0,15.0,0.0,15.0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,7,0,49,16,225,4,1.7777778999999998,1.0,225.0,49,4.0,False
ID_3c0b9ac3a,0.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7dd8ae170,2,2,0,4,1.0,15.0,0.0,15.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,38,225,1444,16,225,4,1.7777778999999998,1.0,225.0,1444,4.0,False
ID_af90738ad,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9edea8875,0,2,1,2,1.0,0.0,11.0,5.5,1,0,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,88,0,7744,4,0,0,0.44444448,1.0,30.25,7744,4.0,False
ID_7f704bc15,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9edea8875,0,2,1,2,1.0,0.0,11.0,5.5,0,0,0,0,1,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,52,121,2704,4,0,0,0.44444448,1.0,30.25,2704,4.0,False
ID_a26fe3496,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,14,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,0,0,0,0,1,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,53,196,2809,121,196,25,4.8400002,0.69444442,124.69445,2809,3.0,False
ID_a18b4cda3,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,11,,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,0,1,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,18,121,324,121,196,25,4.8400002,0.69444442,124.69445,324,2.0,True
ID_e39cfc39d,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,11,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,0,1,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,20,121,400,121,196,25,4.8400002,0.69444442,124.69445,400,2.0,False
ID_097f3ef15,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,9,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,1,0,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,27,81,729,121,196,25,4.8400002,0.69444442,124.69445,729,3.0,False
ID_fd5f578c2,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,8,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,1,0,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,15,64,225,121,196,25,4.8400002,0.69444442,124.69445,225,3.0,False
ID_a358ef422,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,6,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,1,0,0,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,13,36,169,121,196,25,4.8400002,0.69444442,124.69445,169,3.0,False
ID_91e3e639c,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,0,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,1,0,0,0,0,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,23,0,529,121,196,25,4.8400002,0.69444442,124.69445,529,3.0,False
ID_3875831f5,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,11,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,0,1,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,52,121,2704,121,196,25,4.8400002,0.69444442,124.69445,2704,3.0,False
ID_7a66c6f89,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,3,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,1,0,0,0,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,10,9,100,121,196,25,4.8400002,0.69444442,124.69445,100,3.0,False
ID_545a906bc,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,11,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,0,1,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,21,121,441,121,196,25,4.8400002,0.69444442,124.69445,441,2.0,False
ID_a9addb87b,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,9,1.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.8333333186666665,14.0,0.0,11.166667,0,0,0,1,0,0,0,0,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,17,81,289,121,196,25,4.8400002,0.69444442,124.69445,289,2.0,False
ID_0a8e721e8,0.0,0,5,0,1,0,0,0.0,0,1,1,0,0,0,0,1,1,1,1,8,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,f257cd8ac,0,1,0,1,0.0,8.0,0.0,8.0,0,0,0,1,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,64,2809,1,64,0,0.11111112,0.0,64.0,2809,4.0,False
ID_21a9ad1a4,0.0,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79bffc877,3,3,0,6,1.0,6.0,0.0,8.0,0,0,1,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,57,36,3249,36,36,9,4.0,1.0,64.0,3249,2.0,False
